authorId,contrib_index,description,type,syntax,semantic
VXNlcjpmZDdiYTUwNS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,250,Note: The text is quite short and doesn't contain many specific ideas,statement,positive,neutral
VXNlcjplZmZhODYzYS0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,251,Un statut à part permet aux créateurs et créatrices de travailler en toute légalité,statement,positive,neutral
VXNlcjplZmZhODYzYS0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,251,Payer la CFE deux fois revient à payer deux fois la taxe d'habitation,statement,negative,negative
VXNlcjplZmZhODYzYS0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,251,Les cotisations devraient être fonction des revenus,proposition,positive,positive
VXNlcjplZmZhODYzYS0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,251,"Tous les 3 mois, comme les déclarations à la CAF, pourrait être une solution pour les cotisations",proposition,positive,neutral
VXNlcjplZmZhODYzYS0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,251,Le travail au noir ne serait plus un recourt systématique si les réglementations étaient simplifiées,statement,negative,negative
VXNlcjplZmZhODYzYS0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,251,La réglementation des AE devrait être revue et simplifiée pour être accessible à tous,proposition,positive,positive
VXNlcjplZmZhODYzYS0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,251,"Les conseillers (impôts, chambres de commerce etc.) se contredisent souvent lorsqu'on cherche des renseignements pour déclarer correctement",statement,negative,negative
VXNlcjoxYmM5MDQwNC0xZDcxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,253,"Si l’Etat veut que les citoyens adhèrent vraiment à l’impôt, il faut qu’il cesse de brader le patrimoine collectif",statement,negative,neutral
VXNlcjoxYmM5MDQwNC0xZDcxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,253,Il faudrait que chacun contribue au prorata de ses revenus pour être juste,proposition,positive,positive
VXNlcjoxYmM5MDQwNC0xZDcxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,253,Combattre l'optimisation fiscale est nécessaire,proposition,negative,negative
VXNlcjplZTgwMjBkNS0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,254,Les entreprises publiques doivent optimiser leurs coûts,statement,negative,neutral
VXNlcjplZTgwMjBkNS0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,254,L'État peut mutualiser les dépenses courantes des ministères pour réduire les coûts,proposition,positive,neutral
VXNlcjplZTgwMjBkNS0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,254,Les anciens bâtiments libérés peuvent être utilisés pour des projets innovants,statement,positive,neutral
VXNlcjplZTgwMjBkNS0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,254,Les salaires et avantages en nature des très hauts fonctionnaires doivent être réduits,proposition,negative,negative
VXNlcjplZTgwMjBkNS0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,254,Les économies réalisées doivent être réinjectées dans les territoires,proposition,positive,positive
VXNlcjplZTgwMjBkNS0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,254,"L'impôt doit être calculé pour chaque personne, pas par le prisme du foyer fiscal",proposition,positive,neutral
VXNlcjplZTgwMjBkNS0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,254,La TVA doit être réduite sur les produits de première nécessité et augmentée sur les produits de luxe,proposition,negative,negative
VXNlcjplZTgwMjBkNS0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,254,"L'impôt doit être obligatoire pour tout le monde, même symbolique pour les personnes non-imposables",proposition,positive,neutral
VXNlcjplZTgwMjBkNS0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,254,Les aides sociales doivent être intégrées dans le calcul de l'impôt et donner un malus aux personnes âgées entre 25 et 45 ans ne justifiant pas d'au moins 5 mois de travail sur 2 ans,proposition,negative,negative
VXNlcjplZTgwMjBkNS0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,254,L'optimisation fiscale doit être harmonisée au niveau européen pour prévenir la fuite des capitaux,proposition,positive,neutral
VXNlcjplZTgwMjBkNS0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,254,"Note: The type of each idea is either ""statement"" (constat) or ""proposition"" (suggestion/recommendation/objectif). The syntax is either ""positive"" if the phrase does not contain an explicit negation or ""negative"" if it does. The semantic value is either ""positive""",statement,positive,neutral
VXNlcjoyZDY4MGE4OS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,255,Que tous les foyers fiscaux participent (même symboliquement) à l'impôt sur le revenu,statement,negative,neutral
VXNlcjoyZDY4MGE4OS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,255,Elargir l'assiette de l'impôt pour que chacun contribue à sa hauteur,proposition,positive,positive
VXNlcjoyZDY4MGE4OS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,255,Instaurer un plancher minimum de 50€ pour les plus modestes,proposition,positive,positive
VXNlcjoyZDY4MGE4OS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,255,Payer un impôt plus important aux sportifs de haut niveau (footballeurs en premier lieu),proposition,negative,negative
VXNlcjoyZDY4MGE4OS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,255,Taxer d'avantages les marchands de biens immobiliers,proposition,positive,negative
VXNlcjoyZDY4MGE4OS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,255,Taxer les propriétaires bailleurs à partir de 3 biens en location par exemple,proposition,positive,negative
VXNlcjoyZDY4MGE4OS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,255,Taxer davantage les œuvres d'art (N'en déplaise à M.Fabius),proposition,negative,negative
VXNlcjoyZmRhMDQ3Yi0xZDc0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,256,Le système actuel est injuste car il pénalise plus sévèrement les personnes à faible revenu,statement,negative,negative
VXNlcjoyZmRhMDQ3Yi0xZDc0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,256,L'impact d'une amende routière peut être très important pour un ouvrier,statement,positive,negative
VXNlcjoyZmRhMDQ3Yi0xZDc0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,256,Il est injustifiable que l'ouvrier et le riche paient la même somme pour une amende routière,statement,negative,negative
VXNlcjoyZmRhMDQ3Yi0xZDc0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,256,Les pays nordiques ont adopté un système plus juste en indexant le prix de l'amende sur les revenus,proposition,positive,positive
